laptop id,title,old price,current price,Операционная система,Процессор,Интегрированная в процессор графика,"Объем оперативной памяти, ГБ",Жесткий диск,Твердотельный накопитель,"Диагональ экрана, дюйм",Разрешение экрана,"Вес, кг",image link,Внимание,Модель процессора,"Частота процессора, ГГц",Конфигурация оперативной памяти,Модель дискретной видеокарты,USB Type-C Power Delivery,Вес
138547,Lenovo Ideapad S540,,,Отсутствует,AMD Ryzen 5,AMD Radeon Vega 8,4,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/8dc/138547_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,3500U,2.1,4 ГБ (распаяно на плате),,,1.3 кг
138473,ASUS VivoBook X420UA,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,4,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/8fc/138473_01.jpg,,8250U,1.6,4 ГБ (распаяно на плате),,,1.4 кг
138382,ASUS VivoBook S430FN,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics 620,4,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/978/138382_1.jpg,,8145U,2.1,4 ГБ (распаяно на плате),GeForce MX150,,1.4 кг
138305,Lenovo Ideapad 330 (81DE02S5RK,,,Отсутствует,Intel Core i3,Intel UHD Graphics 620,4,HDD нет,240 ГБ SSD,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/e05/138381_01.jpg,Не забудьте купитьоперационную систему,8130U,2.2,4 ГБ (распаяно на плате),,,1.9 кг
138304,Lenovo Ideapad 330 (81DE02S5RK,,,Отсутствует,Intel Core i3,Intel UHD Graphics 620,4,HDD нет,128 ГБ SSD,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/51a/138380_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8130U,2.2,4 ГБ (распаяно на плате),,,1.9 кг
138281,Lenovo Ideapad 330,,,Отсутствует,Intel Core i3,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/dee/138281_1.jpg,Не забудьте купитьоперационную систему,8130U,2.2,4 ГБ (распаяно на плате),,,1.9 кг
138279,Lenovo Ideapad 330,,,Отсутствует,Intel Core i3,Intel HD Graphics 620,4,1 ТБ HDD,SSD нет,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/0ff/138279_1.jpg,Не забудьте купитьоперационную систему,7020U,2.3,4 ГБ (распаяно на плате),,,1.9 кг
138283,Lenovo Ideapad S145,,,Отсутствует,Intel Core i3,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/86b/138283_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8145U,2.1,4 ГБ (распаяно на плате),,,1.7 кг
138022,ASUS VivoBook S15 S530FA,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics 620,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/d35/138022_01.jpg,,8565U,1.8,1 х 8 ГБ,,,1.6 кг
137872,ASUS VivoBook X403FA,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics 620,4,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/862/142043_1.jpg,,8145U,2.1,4 ГБ (распаяно на плате),,,1.3 кг
137971,HP 15-bs165ur,,,Отсутствует,Intel Core i3,Intel HD Graphics 5500,4,1 ТБ HDD,SSD нет,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/f63/137917_1.jpg,Не забудьте купитьоперационную систему,5005U,2.0,1 х 4 ГБ,,,1.9 кг
137830,HP 15-db1038ur,,,Windows 10 Home (x64),AMD Ryzen 3,AMD Radeon Vega 3,4,HDD нет,128 ГБ SSD,15.6,1366 x 768 HD,1.8,//static.shop.kz/upload/iblock/da1/137829_1.jpg,,3200U,2.6,1 х 4 ГБ,Radeon 530,,
137829,HP 15-db1037ur,,,Windows 10 Home (x64),AMD Ryzen 3,AMD Radeon Vega 3,4,HDD нет,128 ГБ SSD,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/b26/137829_1.jpg,,3200U,2.6,1 х 4 ГБ,,,1.8 кг
137756,DELL Inspiron 5370,,,Linux,Intel Core i5,Intel UHD Graphics 620,8,HDD нет,256 ГБ SSD,13.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/36f/137756_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8250U,1.6,1 х 8 ГБ,,,1.4 кг
137711,DELL Inspiron 5480,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,8,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/69e/137711_1.jpg,,8265U,1.6,1 х 8 ГБ,GeForce MX250,,1.5 кг
137720,DELL Inspiron 5570,,,Linux,Intel Core i7,Intel HD Graphics 620,8,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/87a/137720_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,7500U,2.7,1 х 8 ГБ,Radeon 530,,2.2 кг
137767,DELL Vostro 5481,,,Linux,Intel Core i5,Intel UHD Graphics 620,8,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/042/137767_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8265U,1.6,1 х 8 ГБ,GeForce MX130,,1.6 кг
137753,DELL Inspiron 3780,,,Linux,Intel Core i7,Intel UHD Graphics 620,8,1 ТБ HDD,128 ГБ SSD,17.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/bae/137753_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8565U,1.8,1 х 8 ГБ,Radeon 520,,2.6 кг
142257,DELL Inspiron 3780,,,Linux,Intel Core i5,Intel UHD Graphics 620,8,1 ТБ HDD,128 ГБ SSD,17.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/270/137752_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8265U,1.6,1 х 8 ГБ,Radeon 520,,2.6 кг
137718,DELL Inspiron 3583,,,Linux,Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/6f4/137719_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8265U,1.6,1 х 4 ГБ,Radeon 520,,2.03 кг
137719,DELL Inspiron 3583,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/2cc/137719_01.jpg,,8265U,1.6,1 х 4 ГБ,Radeon 520,,2.03 кг
136402,HP 14-bs005ur,,,Отсутствует,Intel Core i7,Intel HD Graphics 620,4,500 ГБ HDD,120 ГБ SSD,14,1366 x 768 HD,,//static.shop.kz/upload/iblock/d2d/136402_1.jpg,Не забудьте купитьоперационную систему,7500U,2.7,1 х 4 ГБ,Radeon 520,,1.5 кг
137419,MSI GF75 Thin 8SC-030XKZ,,,Отсутствует,Intel Core i7,Intel UHD Graphics 630,8,1 ТБ HDD,128 ГБ SSD,17.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/a6b/137419_1.jpg,Не забудьте купитьоперационную систему,8750H,2.2,,GeForce GTX 1650,,2.2 кг
137421,MSI GF63 Thin 8SC-028X,,,Отсутствует,Intel Core i5,Intel UHD Graphics 630,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/e35/137421_1.jpg,Не забудьте купитьоперационную систему,8300H,2.3,,GeForce GTX 1650,,1.8 кг
137420,MSI GF63 Thin 8SC-027X,,,Отсутствует,Intel Core i5,Intel UHD Graphics 630,8,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/c72/137420_1.jpg,Не забудьте купитьоперационную систему,8300H,2.3,,GeForce GTX 1650,,1.9 кг
137136,MSI GE63 Raider RGB 8SE,,,Отсутствует,Intel Core i7,Intel UHD Graphics 630,8,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/f93/137136_1.jpg,Не забудьте купитьоперационную систему,8750H,2.2,1 х 8 ГБ,GeForce RTX 2060,,2.5 кг
136996,MSI GF63 8RC,,,Отсутствует,Intel Core i5,Intel UHD Graphics 630,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/82a/136996_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8300H,2.3,1 х 8 ГБ,GeForce GTX 1050,,1.7 кг
136945,HP Pavilion 14-ce1003ur,,,Отсутствует,Intel Core i3,Intel UHD Graphics 620,4,HDD нет,256 ГБ SSD,14,1366 x 768 HD,,//static.shop.kz/upload/iblock/75f/136945_1.jpg,Не забудьте купитьоперационную систему,8145U,2.1,1 х 4 ГБ,,,1.5 кг
136942,HP Pavilion 13-an0046ur,,,Отсутствует,Intel Core i3,Intel UHD Graphics 620,4,HDD нет,256 ГБ SSD,13.3,1366 x 768 HD,,//static.shop.kz/upload/iblock/b9b/136942_1.jpg,Не забудьте купитьоперационную систему,8145U,2.1,4 ГБ (распаяно на плате),,,1.3 кг
136954,HP ENVY x360 13-ag0023ur,,,Windows 10 Home (x64),AMD Ryzen 5,AMD Radeon Vega 8,8,HDD нет,256 ГБ SSD,13.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/e65/136954_01.jpg,,2500U,2.0,8 ГБ (распаяно на плате),,,1.3 кг
136948,HP Pavilion 15-bc445ur,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/c40/136948_01.jpg,,8250U,1.6,1 х 4 ГБ,GeForce GTX 1050,,2.1 кг
136947,HP Pavilion 15-bc444ur,,,Отсутствует,Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/66b/136947_01.jpg,Не забудьте купитьоперационную систему,8250U,1.6,1 х 4 ГБ,GeForce GTX 1050,,2.1 кг
136949,HP Pavilion 15-bc446ur,,,Отсутствует,Intel Core i7,Intel UHD Graphics 620,8,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/9a3/136949_01.jpg,Не забудьте купитьоперационную систему,8550U,1.8,1 х 8 ГБ,GeForce GTX 1050,,2.1 кг
136578,ASUS X510UF,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics 620,8,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/d31/136578_1.jpg,,8550U,1.8,,GeForce MX130,,1.5 кг
136415,Lenovo Ideapad 330,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 630,8,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/c27/136415_1.jpg,,8300H,2.3,2 х 4 ГБ,GeForce GTX 1050,,2.2 кг
136461,DELL XPS 15,,,Windows 10 Home (x64),Intel Core i5,Intel HD Graphics 630,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/8fe/136461_1.jpg,,8305G,2.8,,AMD Radeon RX Vega M GL,,2 кг
136464,DELL Vostro 5581,,,Linux,Intel Core i5,Intel UHD Graphics 620,8,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/534/136464_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8265U,1.6,1 х 8 ГБ,GeForce MX130,,1.9 кг
136466,DELL XPS 15,,,Windows 10 Home (x64),Intel Core i7,Intel HD Graphics 630,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/2be/136466_1.jpg,,8705G,3.1,,AMD Radeon RX Vega M GL,,2 кг
136462,DELL XPS 15,,,Windows 10 Home (x64),Intel Core i7,Intel HD Graphics 630,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/9e2/136462_1.jpg,,8705G,3.1,,AMD Radeon RX Vega M,,2 кг
136463,DELL Vostro 5481,,,Linux,Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/226/136463_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8265U,1.6,1 х 4 ГБ,GeForce MX130,,1.6 кг
136452,DELL Inspiron 5570,,,Windows 10 Home (x64),Intel Core i5,Intel HD Graphics 620,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/433/136452_1.jpg,,7200U,2.5,1 х 8 ГБ,Radeon 530,,2.1 кг
136465,DELL Inspiron 5482,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,8,,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/080/136465_1.jpg,,8265U,1.6,1 х 8 ГБ,,,1.7 кг
136457,DELL XPS 13,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 615,8,HDD нет,256 ГБ SSD,13.3,1920 x 1080 Full HD,1.2,//static.shop.kz/upload/iblock/685/136457_1.jpg,,8200Y,1.3,,,,
136455,DELL Inspiron 5482,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics 620,4,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/93e/136455_1.jpg,,8145U,2.1,1 х 4 ГБ,,,1.7 кг
136454,DELL Inspiron 5482,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics 620,4,1 ТБ HDD,,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/0dd/136454_1.jpg,,8145U,2.1,1 х 4 ГБ,,,1.7 кг
136460,DELL XPS 13,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,8,HDD нет,256 ГБ SSD,13.3,1920 x 1080 Full HD,1.2,//static.shop.kz/upload/iblock/eee/136460_1.jpg,,8250U,1.6,,,,
136160,HP 17-ca0115ur,,,Windows 10 Home (x64),AMD A-Series,AMD Radeon R5,8,1 ТБ HDD,SSD нет,17.3,1600 x 900 HD+,,//static.shop.kz/upload/iblock/9da/136160_1.jpg,,A9-9425,3.1,2 х 4 ГБ,,,2.51 кг
136377,DELL Inspiron G5-5587,,,Linux,Intel Core i5,Intel HD Graphics 630,8,1 ТБ SSHD,SSD нет,15.6,1920 x 1080 Full HD,2.7,//static.shop.kz/upload/iblock/c3f/136377_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8300H,2.3,1 х 8 ГБ,GeForce GTX 1050,,
140333,DELL XPS 13,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics 620,16,HDD нет,512 ГБ SSD,13.3,3840 x 2160 Ultra HD 4K,,//static.shop.kz/upload/iblock/a6b/136387_01.jpg,,8565U,1.8,16 ГБ (распаяно на плате),,,1.2 кг
136386,DELL XPS 13,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics 620,8,HDD нет,256 ГБ SSD,13.3,3840 x 2160 Ultra HD 4K,,//static.shop.kz/upload/iblock/416/136386_01.jpg,,8565U,1.8,,,,1.2 кг
136098,DELL Vostro 3580,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,8,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/4ea/136098_1.jpg,,8265U,1.6,1 х 8 ГБ,Radeon 520,,2.16 кг
136097,DELL Inspiron 5482,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,8,1 ТБ HDD,,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/f0d/136097_1.jpg,,8265U,1.6,1 х 8 ГБ,,,1.7 кг
135945,MSI GS75 Stealth 8SG,,,Отсутствует,Intel Core i7,Intel UHD Graphics 630,16,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/67a/135945_01.jpg,Не забудьте купитьоперационную систему,8750H,2.2,,GeForce RTX 2080 Max-Q,,2.2 кг
135944,MSI GS75 Stealth 8SF,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics 630,16,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/c5b/135944_01.jpg,,8750H,2.2,,GeForce RTX 2070 Max-Q,,2.2 кг
136104,DELL Vostro 5581,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics 620,4,HDD нет,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/e51/136104_1.jpg,,8145U,2.1,1 х 4 ГБ,,,1.9 кг
136100,DELL Vostro 5481,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/783/136101_01.jpg,,8265U,1.6,1 х 4 ГБ,GeForce MX130,,1.6 кг
137712,DELL Vostro 5481,,,Linux,Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,SSD нет,14,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/93a/136099_01.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,8265U,1.6,1 х 4 ГБ,,,1.6 кг
135719,HP Pavilion Gaming 15-cx0093ur,,,Отсутствует,Intel Core i5,Intel UHD Graphics 630,8,1 ТБ HDD,120 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/79a/135719_1.jpg,Не забудьте купитьоперационную систему,8300H,2.3,2 х 4 ГБ,GeForce GTX 1060,,2.3 кг
135705,Lenovo Ideapad 330,,,Отсутствует,Intel Core i5,Intel UHD Graphics 630,16,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/dff/135705_1.jpg,Не забудьте купитьоперационную систему,8300H,2.3,1 х 16 ГБ,GeForce GTX 1050,,2.2 кг
135723,HP ProBook 440 G5,,,Отсутствует,Intel Core i3,Intel HD Graphics 620,4,500 ГБ HDD,120 ГБ SSD,14,1366 x 768 HD,,//static.shop.kz/upload/iblock/9a7/131897_1.jpg,Не забудьте купитьоперационную системудля более комфортной работы с устройством,7100U,2.4,1 х 4 ГБ,,,1.5 кг
135708,Lenovo Ideapad 330,,,Отсутствует,AMD Ryzen 3,AMD Radeon Vega 3,4,HDD нет,240 ГБ SSD,15.6,1366 x 768 HD,,//static.shop.kz/upload/iblock/24b/135708_01.jpg,Не забудьте купитьоперационную систему,2200U,2.5,,,,2.2 кг
135846,Apple MacBook Air A1932 с дисплеем Retina,,,Mac OS Mojave,Intel Core i5,Intel UHD Graphics 617,8,HDD нет,256 ГБ SSD,13.3,2560 x 1600 WQXGA,,//static.shop.kz/upload/iblock/26b/135846_1.jpg,,,1.6,,,,1.25 кг
135847,Apple MacBook Air A1932 с дисплеем Retina,,,Mac OS Mojave,Intel Core i5,Intel UHD Graphics 617,8,HDD нет,256 ГБ SSD,13.3,2560 x 1600 WQXGA,1.25,//static.shop.kz/upload/iblock/b49/135847_1.jpg,,,1.6,,,,
135888,ASUS S410UN,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,8,1 ТБ HDD,128 ГБ SSD,14,1366 x 768 HD,,//static.shop.kz/upload/iblock/f12/135888_1.jpg,,8250U,1.6,8 ГБ (распаяно на плате),MX150,,1.4 кг
135657,ASUS S410UN,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,8,1 ТБ HDD,,14,1366 x 768 HD,,//static.shop.kz/upload/iblock/6c6/135657_1_orig.jpg,,8250U,1.6,8 ГБ (распаяно на плате),MX150,,1.4 кг
135463,MSI GF63 8RD,,,Отсутствует,Intel Core i5,Intel UHD Graphics 630,8,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/8f8/135463_1.jpg,Не забудьте купитьоперационную систему,8300H,2.3,,GeForce GTX 1050Ti,,1.9 кг
135369,Lenovo Ideapad 330,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics 630,16,2 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/180/135369_1.jpg,,8750H,2.2,,GeForce GTX 1050,,2.1 кг
134970,Apple MacBook Air A1932 с дисплеем Retina,,,Mac OS Mojave,Intel Core i5,Intel UHD Graphics 617,8,HDD нет,256 ГБ SSD,13.3,2560 x 1600 WQXGA,,//static.shop.kz/upload/iblock/6e9/134970.jpg,,,1.6,,,,1.25 кг
134982,Lenovo Ideapad 330,,,Отсутствует,Intel Core i7,Intel UHD Graphics 630,16,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/e29/134982_1.jpg,Не забудьте купитьоперационную систему,8750H,2.2,,GeForce GTX 1050,,2.2 кг
134981,Lenovo Ideapad 330,,,Отсутствует,Intel Core i5,Intel UHD Graphics 630,16,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/71b/134981_1.jpg,Не забудьте купитьоперационную систему,8300H,2.3,,GeForce GTX 1050,,2.2 кг
134445,HP ZBook 15 G4,,,Windows 10 Pro (x64),Intel Core i7,Intel HD Graphics 630,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/409/134445_01.jpg,,7700HQ,2.8,1 х 16 ГБ,,,2.6 кг
134947,ASUS FX705GM,,,Отсутствует,Intel Core i7,Intel UHD Graphics 630,8,1 ТБ SSHD,SSD нет,17.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/4ec/134947_1.jpg,Не забудьте купитьоперационную систему,8750H,2.2,,GeForce GTX 1060,,2.6 кг
134893,DELL Inspiron 5370,,,Windows 10 Home (x64),Intel Core i3,Intel UHD Graphics 620,4,HDD нет,128 ГБ SSD,13.3,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/16e/134893_1.jpg,,8130U,2.2,,,,1.4 кг
134881,HP Gaming Pavilion 15-cx0100ur,,,Windows 10 Home (x64),Intel Core i7,Intel UHD Graphics 630,8,1 ТБ HDD,SSD нет,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/78b/134881_1.jpg,,8750H,2.2,2 х 4 ГБ,GeForce GTX 1050,,2.3 кг
134730,Xiaomi Mi E58504D1D,,,Windows 10 Home (x64),Intel Core i5,Intel UHD Graphics 620,4,1 ТБ HDD,128 ГБ SSD,15.6,1920 x 1080 Full HD,,//static.shop.kz/upload/iblock/d82/134730_01.jpg,,8250U,1.6,,GeForce MX110,,2.1 кг
