laptop_id,brand,model,old_price,current_price,discount_rate_percent,operational_system,graphics_type,integrated_graphics,gpu,cpu_brand,cpu_model,cpu_frequency,ram,memory_type,hdd_capacity,ssd_capacity,display_diagonal,resolution,video_standard,weight
168913,ASUS,ROG Strix G16 G614JI,,,,Windows 11 Home (x64),Both,Intel UHD Graphics,GeForce RTX 4070,Intel,Core i9,2.2,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.4
168870,Lenovo,Yoga 7 14ARB7,,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon 680M,No,AMD,Ryzen 5,2.7,16,SSD,0.0,512.0,14.0,2240 x 1400,Other,1.5
168918,ASUS,ROG Zephyrus M16 GU604VI,,,,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4070,Intel,Core i9,2.6,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.1
168914,ASUS,ROG Strix G18 G814JI,,,,Windows 11 Home (x64),Both,Intel UHD Graphics,GeForce RTX 4070,Intel,Core i9,2.2,16,SSD,0.0,1024.0,18.0,2560 x 1600,WQXGA,2.9
168910,ASUS,"Vivobook Pro 16X M7601RM, OLED",939990.0,899990.0,4.26,Windows 11 Home (x64),Both,AMD Radeon 680M,GeForce RTX 3060,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,16.0,3200 x 2000,Other,2.3
168881,Lenovo,IdeaPad 3 15IAU7,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
168880,Lenovo,Ideapad 3 15IAU7,,,,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
168877,Lenovo,Ideapad 3 15IAU7,209990.0,199990.0,4.76,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
168915,ASUS,ROG Strix SCAR 16,,,,Windows 11 Home (x64),Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i9,2.2,32,SSD,0.0,2048.0,16.0,2560 x 1600,WQXGA,2.5
168917,ASUS,ROG Strix SCAR 18,,,,Windows 11 Pro (x64),Both,Intel UHD Graphics,GeForce RTX 4090,Intel,Core i9,2.2,32,SSD,0.0,2048.0,18.0,2560 x 1600,WQXGA,3.0
168879,Lenovo,IdeaPad 1 15ADA7,,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
168916,ASUS,ROG Strix SCAR 18,,,,Windows 11 Home (x64),Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i9,2.2,32,SSD,0.0,2048.0,18.0,2560 x 1600,WQXGA,3.0
168783,Gigabyte,Aorus 17H BXF-74KZ554SH,,,,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4080,Intel,Core i7,2.4,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.7
168782,Gigabyte,Aorus 15 BSF-73KZ754SH,,,,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4070,Intel,Core i7,2.4,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.4
168781,Gigabyte,Aorus 15 BSF-73KZ754SD,839990.0,799990.0,4.76,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4070,Intel,Core i7,2.4,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.4
168729,Apple,MacBook Pro A2779 with display Retina Liquid XDR,,,,Mac OS Ventura,Integrated,16 Core GPU,No,Apple,M2 Pro,2.3,16,SSD,0.0,512.0,14.2,3024 x 1964,Other,1.6
168730,Apple,MacBook Pro A2779 with display Retina Liquid XDR,,,,Mac OS Ventura,Integrated,19 Core GPU,No,Apple,M2 Pro,2.3,16,SSD,0.0,1024.0,14.2,3024 x 1964,Other,1.6
168728,Apple,MacBook Pro A2780 with display Retina Liquid XDR,,,,Mac OS Ventura,Integrated,38 Core GPU,No,Apple,M2 Max,2.3,32,SSD,0.0,1024.0,16.2,3456 x 2234,Other,2.16
163045+5CG2022R36,HP,17-cp0079ur (4Z2M0EA),,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.1,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1
159365+81XHGJ3,DELL,Vostro 3500 (210-AXUD-A5),,,,Windows 10 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8
168570,Apple,MacBook Pro A2780 with display Retina Liquid XDR,,,,Mac OS Ventura,Integrated,19 Core GPU,No,Apple,M2 Pro,2.3,16,SSD,0.0,512.0,16.2,3456 x 2234,Other,2.15
168569,Apple,MacBook Pro A2780 with display Retina Liquid XDR,,,,Mac OS Ventura,Integrated,19 Core GPU,No,Apple,M2 Pro,2.3,16,SSD,0.0,1024.0,16.2,3456 x 2234,Other,2.15
168568,Apple,MacBook Pro A2780 with display Retina Liquid XDR,,,,Mac OS Ventura,Integrated,19 Core GPU,No,Apple,M2 Pro,2.3,16,SSD,0.0,1024.0,16.2,3456 x 2234,Other,2.15
168567,Apple,MacBook Pro A2780 with display Retina Liquid XDR,1599990.0,1499990.0,6.25,Mac OS Ventura,Integrated,19 Core GPU,No,Apple,M2 Pro,2.3,16,SSD,0.0,512.0,16.2,3456 x 2234,Other,2.15
168545,Lenovo,IdeaPad Gaming 3 15IHU6,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,3.1,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.0
168546,Lenovo,IdeaPad Gaming 3 15IHU6,,,,Windows 11 Home (x64) SL,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,3.1,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.0
168548,Lenovo,IdeaPad Gaming 3 15IHU6,,,,Windows 11 Home (x64) SL,Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i5,3.1,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.0
168544,Lenovo,IdeaPad 3 15IIL05,279900.0,263100.0,6.0,Windows 11 Home (x64),Integrated,Intel Iris Plus,No,Intel,Core i5,1.1,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,2.3
168466,DELL,XPS 15 9520,1879900.0,1799990.0,4.25,Windows 11 Pro (x64),Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i9,2.5,32,SSD,0.0,1024.0,15.6,3840 x 2400,Ultra HD+,2.1
167185,MSI,Stealth 17M A12UE,629990.0,599790.0,4.79,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,1.8,16,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.2
167184,MSI,Summit E16 Flip Evo A12MT,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.8,16,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,1.9
167297,Lenovo,Legion S7 16IAH7,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,2.3,16,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,2.2
168057,Lenovo,Legion 5 Pro 16IAH7H,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3070 Ti,Intel,Core i9,2.5,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.5
168055,Lenovo,"Yoga 9 14IAP7, OLED",,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.1,16,SSD,0.0,1024.0,14.0,2880 x 1800,WQ+,1.4
168066,Lenovo,IdeaPad 5 Pro 14ARH7,,,,DOS,Integrated,AMD Radeon 680M,No,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,14.0,2880 x 1800,WQ+,1.4
168065,Lenovo,IdeaPad 5 Pro 14ARH7,,,,DOS,Integrated,AMD Radeon 660M,No,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,14.0,2880 x 1800,WQ+,1.4
167712,Lenovo,"Yoga 7 14ARB7, OLED",,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon 660M,No,AMD,Ryzen 5,2.9,16,SSD,0.0,512.0,14.0,2880 x 1800,WQ+,1.4
167187,MSI,Katana GF76 12UG,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3070 Ti,Intel,Core i7,2.3,32,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.8
168063,Lenovo,IdeaPad 3 15ABA7,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
168052,Lenovo,IdeaPad Gaming 3 16IAH7,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,2.3,16,SSD,0.0,1024.0,16.0,1920 x 1200,WUXGA,2.5
168051,Lenovo,IdeaPad Gaming 3 16IAH7,459990.0,436990.0,5.0,DOS,Both,Intel UHD Graphics,GeForce RTX 3050 Ti,Intel,Core i5,2.0,8,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,2.5
168056,Lenovo,"Yoga 7 14ARB7, OLED",,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon 680M,No,AMD,Ryzen 7,2.7,16,SSD,0.0,1024.0,14.0,2880 x 1800,WQ+,1.4
168050,Lenovo,IdeaPad Gaming 3 16IAH7,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 3050,Intel,Core i5,2.0,8,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,2.5
168071,Lenovo,Yoga 6 13ALC7,,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,1.8,16,SSD,0.0,512.0,13.3,1920 x 1200,WUXGA,1.37
168064,Lenovo,IdeaPad Gaming 3 15IAH7,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i7,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3
168068,Lenovo,Yoga 6 13ALC7,,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.1,8,SSD,0.0,512.0,13.3,1920 x 1200,WUXGA,1.37
168070,Lenovo,Yoga 6 13ALC7,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.1,8,SSD,0.0,256.0,13.3,1920 x 1200,WUXGA,1.37
168060,Lenovo,IdeaPad 3 15IAU7,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
168062,Lenovo,IdeaPad 3 15IAU7,,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
168059,Lenovo,IdeaPad 3 15IAU7,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
168024,DELL,XPS 17 9720,1699990.0,1649990.0,2.94,Windows 11 Pro (x64),Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i7,2.3,16,SSD,0.0,1024.0,17.0,1920 x 1200,WUXGA,2.3
168021,DELL,Vostro 3525,,,,Windows 11 Pro (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
167797,Lenovo,IdeaPad 3 15ITL6,,,,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
168022,DELL,"XPS 15 9520, OLED",1699990.0,1599990.0,5.88,Windows 11 Pro (x64),Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i7,2.3,16,SSD,0.0,1024.0,15.6,3456 x 2160,Other,1.9
168076,DELL,"XPS 15 9520, OLED",1899990.0,1799990.0,5.26,Windows 11 Pro (x64),Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i9,2.5,32,SSD,0.0,1024.0,15.6,3456 x 2160,Other,1.9
168023,DELL,"XPS 15 9520, OLED",1799990.0,1699990.0,5.56,Windows 11 Pro (x64),Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i7,2.3,32,SSD,0.0,1024.0,15.6,3456 x 2160,Other,1.9
152324+SPF2JACGX,Lenovo,Ideapad S145 (81UT00M3RK),179990.0,129990.0,27.78,DOS,Integrated,AMD Radeon Graphics,No,AMD,E-Series,1.2,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.8
167720,DELL,"XPS 13 Plus 9320, OLED",,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.1,32,SSD,0.0,2048.0,13.4,3456 x 2160,Other,1.2
167409,ASUS,TUF Gaming A17 FA707RM,,,,Windows 11 Home (x64),Both,AMD Radeon 680M,GeForce RTX 3060,AMD,Ryzen 7,3.2,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.5
167900,ASUS,X515KA,,,,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Celeron,1.1,8,SSD,0.0,128.0,15.6,1920 x 1080,Full HD,1.6
167713,Lenovo,Legion 5 15ARH7H,799990.0,751900.0,6.01,DOS,Both,AMD Radeon 660M,GeForce RTX 3060,AMD,Ryzen 5,3.3,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.4
167128,Lenovo,Yoga 7 16IAP7,,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.7,16,SSD,0.0,512.0,16.0,2560 x 1600,WQXGA,1.9
167715,Lenovo,IdeaPad 3 15ABA7,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.7,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
167714,Lenovo,IdeaPad 3 15IAU7,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
167785,Lenovo,IdeaPad 3 17ITL6,,,,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,17.3,1600 x 900,HD+,2.1
166504,HP,Omen 17-ck1010ci,,,,Windows 11 Home (x64),Both,Intel UHD Graphics,GeForce RTX 3080 Ti,Intel,Core i9,2.3,32,SSD,0.0,2048.0,17.3,2560 x 1440,QHD,2.8
167544,HP,15s-eq3064ci,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
167546,HP,Victus 16-d1073ci,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i5,2.5,16,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4
167545,HP,17-cp1016ci,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1
167381,DELL,Vostro 3420,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
167378,DELL,Vostro 3420,481990.0,452900.0,6.04,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
167380,DELL,Vostro 3420,324990.0,299990.0,7.69,Linux,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
167379,DELL,Vostro 3420,409990.0,385300.0,6.02,Windows 11 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
167382,DELL,Vostro 3525,399990.0,375900.0,6.02,Windows 11 Pro (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.7,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
167287,Lenovo,"Yoga 7 14IAL7, OLED",,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.7,16,SSD,0.0,512.0,14.0,2880 x 1800,WQ+,1.4
167286,Lenovo,"Yoga 7 14IAL7, OLED",,,,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.1,16,SSD,0.0,1024.0,14.0,2880 x 1800,WQ+,1.4
167408,ASUS,ROG Zephyrus G15 GA503RM,,,,Windows 11 Home (x64),Both,AMD Radeon 680M,GeForce RTX 3060,AMD,Ryzen 9,3.3,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.0
167295,Lenovo,IdeaPad Gaming 3 15ARH7,,,,DOS,Both,AMD Radeon 660M,GeForce RTX 3050,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3
167293,Lenovo,IdeaPad Gaming 3 15IAH7,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i7,2.3,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.3
167411,ASUS,ROG Strix G15 G513RS,1379990.0,1299990.0,5.8,Windows 11 Home (x64),Both,AMD Radeon Graphics,GeForce RTX 3080,AMD,Ryzen 9,3.3,32,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.3
167401,ASUS,ROG Strix G15 G513RS,1299990.0,1199990.0,7.69,Windows 11 Home (x64),Both,AMD Radeon 680M,GeForce RTX 3080,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.3
167294,Lenovo,IdeaPad Gaming 3 15IAH7,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i5,2.5,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3
167410,ASUS,TUF Dash F15 FX517ZR,889990.0,849790.0,4.52,DOS,Both,Intel UHD Graphics,GeForce RTX 3070,Intel,Core i7,2.3,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.0
167288,Lenovo,IdeaPad 1 15ADA7,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
167130,Lenovo,Legion 5 Pro,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,2.3,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.5
167129,Lenovo,Legion 5 Pro,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i5,2.5,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.5
167292,Lenovo,Legion 5 Pro,899990.0,879990.0,2.22,DOS,Both,AMD Radeon 680M,GeForce RTX 3070,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.5
167289,Lenovo,Legion 5,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i5,2.5,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.5
167290,Lenovo,Legion 5,,,,DOS,Both,AMD Radeon 680M,GeForce RTX 3060,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.5
167402,ASUS,D515DA,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
167404,ASUS,X515EA,,,,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
167291,Lenovo,Legion 5,,,,DOS,Both,AMD Radeon 680M,GeForce RTX 3070,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,15.6,2560 x 1440,QHD,2.5
167405,ASUS,"VivoBook Pro K3400PA, OLED",,,,Windows 11 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,3.1,8,SSD,0.0,512.0,14.0,2880 x 1800,WQ+,1.4
167406,ASUS,"VivoBook Pro 14 M3401QA, OLED",,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,3.2,16,SSD,0.0,512.0,14.0,2880 x 1800,WQ+,1.5
167188,MSI,Katana GF76 12UE,599990.0,588990.0,1.83,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,2.3,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.7
167191,MSI,GF63 Thin 11UC,439990.0,399990.0,9.09,DOS,Both,Intel UHD Graphics,GeForce RTX 3050,Intel,Core i5,2.7,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8
167189,MSI,Katana GF76 11UC,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 3050,Intel,Core i5,2.7,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.6
167190,MSI,Katana GF66 12UD,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 3050 Ti,Intel,Core i7,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2
167186,MSI,Pulse GL76 12UG,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3070 Ti,Intel,Core i9,2.5,32,SSD,0.0,1024.0,17.3,1920 x 1080,Full HD,2.7
167304,MSI,Katana GF66 12UG,1049990.0,999990.0,4.76,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3070 Ti,Intel,Core i7,2.3,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,2.3
167234,DELL,Vostro 3510,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
167330,ASUS,ExpertBook B1 B1500CEAE,419990.0,399990.0,4.76,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
167329,ASUS,ExpertBook B1 B1500CEAE,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
167331,ASUS,ExpertBook B1 B1500CEAE,244990.0,239990.0,2.04,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
167328,ASUS,ExpertBook B1 B1500CEAE,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
167338,ASUS,ExpertBook L1 L1500CDA,289990.0,279990.0,3.45,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
167371,ASUS,ExpertBook B1 B1500CEAE,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7
167335,ASUS,ExpertBook L1 L1500CDA,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
167337,ASUS,ExpertBook L1 L1500CDA,379900.0,359990.0,5.24,Windows 11 Pro (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
167324,ASUS,ExpertBook B1 B1400CEAE,349990.0,339990.0,2.86,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
167336,ASUS,ExpertBook L1 L1500CDA,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
167323,ASUS,ExpertBook B1 B1400CEAE,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.4
167333,ASUS,ExpertBook B9 B9400CBA,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,1024.0,14.0,1920 x 1080,Full HD,1.0
172094,ASUS,ExpertBook B1 B1400CEAE,319990.0,302790.0,5.38,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
167334,ASUS,ExpertBook B9 B9400CBA,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,2048.0,14.0,1920 x 1080,Full HD,1.0
167326,ASUS,ExpertBook B1 B1400CEAE,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
167325,ASUS,ExpertBook B1 B1400CEAE,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.8,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
167332,ASUS,ExpertBook B9 B9400CBA,799990.0,789990.0,1.25,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.0
167327,ASUS,ExpertBook B1 B1400CEAE,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4
167339,HP,ProBook 450 G9,,,,Windows 11 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7
167176,Acer,Extensa EX215-22,259990.0,259900.0,0.03,Windows 11 Home (x64) SL,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
167174,Acer,Extensa EX215-22,248990.0,244990.0,1.61,Windows 11 Home (x64) SL,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6
167175,Acer,Extensa EX215-22,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6
166871,Apple,MacBook Air A2681 with display Retina Liquid,,,,Mac OS Monterey,Integrated,10 Core GPU,No,Apple,M2,2.3,8,SSD,0.0,512.0,13.6,2560 x 1664,Other,1.2
157215+M8NRKD005422327,ASUS,ROG Zephyrus GA401QE (90NR05R5-M04260),769900.0,679990.0,11.68,Windows 10 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 7,2.8,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.7
